CUSTOMER_CODE;CUSTOMER_NAME;CUSTOMER_ADDRESS;DIST_CHANNEL;CHANNEL_NAME;BRANCH_ID;BRANCH_DESC;PHONE1;FAX;CITY;POSTAL_CODE;NPWP;GRUP
993827;AP. CAHAYA MULIA;JL. IR PHM NOOR RT. 008 MURUNG PUDAK TABALONG;14;Apotek;BMS;BANJARMASIN;;;TABALONG;71571;54.711.549.3-735.000;
1069415;AP. SYIFANA;JL. NORMAN UMAR RT. 03 AMUNTAI;14;Apotek;BMS;BANJARMASIN;;;HULU SUNGAI UTARA;71418;70.914.870.4-735.000;
1057246;PT. MULIA PRATAMA FIMADANI;JL. GTA, RUKO TAMAN PERMATA, SARAGAN- NO. 5 PANDOWOHARJO, SLEMAN KAB.SLEMAN DAERAH ISTIMEWA YOGYAKAR;11;Pedagang Besar Farmasi;YOG;YOGYAKARTA;;;PENDOWOHARJO;55512;90.636.549.9-542.000;
532707;TK. TUMBUH;JL.MERAPI GOLF WUKIRSARI,CANGKRINGAN,SLEMAN;32;Toko Kelontong;YOG;YOGYAKARTA;;;CANGKRINGAN;55583;;
1007520;AP. PERWITA;PURWOREJO, RT.04 RW.14 SUKOHARJO, NGAGLIK, SLEMAN;14;Apotek;YOG;YOGYAKARTA;;;Ngaglik;55581;73.754.743.0-542.000;
901869;AP. HANA FARMA;JL.TIMOHO NO. 151, CATUR TUNGGAL, SLEMAN;14;Apotek;YOG;YOGYAKARTA;;;DEPOK;55283;09.738.913.4-542.000;
1282185;APOTEK PANDANARAN;JL. PANDANARAN RT04/RW06 CANDI SLEMAN;14;Apotek;YOG;YOGYAKARTA;;;SLEMAN;55581;59.754.932.8-542.000;
514427;PT INDOMARCO PRISMATAMA;JL. TEMBESU DESA CAMPANG RAYA;49;Mini Market - NKA;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35122;01.337.994.6-092.000;INDOMARCO GROUP
86670;AP. BINA SEHAT;JL. KALIMAS RAYA NO. 29, PANGGUNG LOR, SEMARANG UTARA, SEMARANG.;14;Apotek;SMG;SEMARANG;;;SEMARANG;50177;01.764.917.9-504.000;
34968;AP. TUGU INDAH;JL. KRAMAT JAYA KAV 20/7 PAPANGGO, TANJUNG PRIUK;14;Apotek;JK1;JAKARTA-1;;;JAKARTA UTARA;14340;06.065.513.1-039.000;
953221;AP. K24 PULAU LEGUNDI;JL. PULAU LEGUNDI NO 194 SUKARAME;16;Apotek Chain;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35131;72.208.523.0-323.000;K-24 GROUP
1061097;AP. AMELYS;JL. AHMAD YANI NO. 118 PONOROGO, KEC. PONOROGO KAB. PONOROGO;14;Apotek;KDR;KEDIRI;;;PONOROGO;63419;24.055.366.9-647.000;
958466;KLINIK PANDAWA RAYA;JL.ACHMAD ADNAWIJAYA B II RT.05/15,BANTAR JATI,BOGOR UTARA;72;Klinik;BGR;BOGOR;;;BOGOR;16153;09.222.226.4-404.000;
1010263;TK. ANUGERAH GROSIR;RUKO BUANA IMPIAN 1 BLOK I NO 14-14A-15A TEMBESI, SAGULUNG;32;Toko Kelontong;BTM;BATAM;;;BATAM;29439;25.331.474.4-036.000;
536498;AP. KARYA MEDIKA GUMELCI;JL.RY. NO.05 HALTE KESUGIHAN KESUGIHAN CLP;14;Apotek;PWK;PURWOKERTO;;;CILACAP;53274;24.262.267.8-522.000;
198213;AP. AURORA;JL. DR. ANGKA 01 KRANJI PURWOKERTO TIMUR BMS;14;Apotek;PWK;PURWOKERTO;;;BANYUMAS;53115;01.245.019.3.521.000;
188055;AP. GELIS WARAS;JL. RAYA MAOS 131 MAOS KIDUL MAOS CLP;14;Apotek;PWK;PURWOKERTO;;;CILACAP;53272;08.890.063.4.522.000;
1052488;AP. INDRI FARMA;JL RY SUMPIUH NO.56 KEBOKURA RT.01 RW.01 SUMPIUH BMS;14;Apotek;PWK;PURWOKERTO;;;BANYUMAS;53195;24.079.438.8-521.000;
974435;AP. JAVA FARMA;JL. ANOA RT.03 RW.04 TRAYEMAN, SLAWI, KAB. TEGAL;14;Apotek;TGL;TEGAL;;;KAB. TEGAL;52414;74.358.836.0-501.000;
743136;AP. KASUARI;JL.BINTARO UTAMA IX BLK HB1;14;Apotek;JK2;JAKARTA-2;;;TANGERANG SELATAN;15229;01.924.203.1.411.000;
71647;AP. BATU SEHAT;JL. BRANTAS NO. 24 BATU;14;Apotek;MLG;MALANG;;;BATU;65311;09.771.584.1.628.000;
1066114;AP. VIVA;THE CITY RESORT RESIDENCES,KOMPLEK RUKAN MIAMI BLOK A NO.05 RT.006/014,CENGKARENG TIMUR,CENGKARENG,J;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11730;47.211.680.5-033.000;
52979;PT. SARANADUTA J/RS.PLUIT;JL.RAYA PLUIT SELATAN NO.2 JAKARTA UTARA;21;RS Swasta;JK2;JAKARTA-2;;;JAKARTA UTARA;14440;01.566.389.1.046.000;RS PLUIT GROUP
759009;AP. B J;MEDITERANIA GARDEN II TOWER JASMINE LT.G SH2,TANJUNG DUREN SELATAN,GROGOL PETAMBURAN;14;Apotek;JK2;JAKARTA-2;;;JAKARTA BARAT;11470;69.598.178.7-432.000;
550331;AP. K-24 CIKARANG;JL. INDUSTRI NO.19 PASIR SARI;16;Apotek Chain;BKS;BEKASI;021-89842002;;CIKARANG;17550;02.744.229.2-413.000;K-24 GROUP
740397;AP. K-24 GRAHA BINTARO;JL. GRAHA RAYA BLOK G 10 / 2A  PAKU JAYA SERPONG UTARA;16;Apotek Chain;TGR;TANGERANG;;;SERPONG;15230;31.303.200.5-411.000;K-24 GROUP
63894;AP. KIMIA FARMA 78;KF 78 JL.A.YANI NO.31 TANGERANG;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15111;01.061.227.3.051.000;KIMIA FARMA GROUP
1107193;AP. KIMIA FARMA OSHCS GADING SERPONG;JL.BOULEVARD GADING SERPONG BLK.M5 TANGERANG BANTEN;16;Apotek Chain;TGR;TANGERANG;;;TANGERANG;15810;01.061.227.3-051.000;KIMIA FARMA GROUP
1349261;AP.KIMIA FARMA MGT;MUTIARA GADING TIMUR II BLOK R3 NO.22;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17158;01.061.227.3-051.000;
919625;PT. MEDIKALOKA SEJAHTERA (RS. HERMINA BEKASI);JL. KEMAKMURAN NO.39 KELURAHAN MARGAJAYA, KEC BEKASI SELATAN;21;RS Swasta;BKS;BEKASI;;;BEKASI;17141;01.783.421.9-007.000;
1004385;TOKO SEMBILAN;JL.BANGUN NUSA RAYA NO.9A;32;Toko Kelontong;TGR;TANGERANG;;;JAKARTA BARAT;11730;;
1011145;PT. KIMIA FARMA APOTEK;JL. S.M. RAJA - RANTAU PRAPAT;16;Apotek Chain;PMS;PEMATANG SIANTAR;;;LABUHAN BATU;21415;01.061.227.3.051.000;KIMIA FARMA GROUP
918204;AP. PEJANGGIK;JL. KH AHMAD DAHLAN, KEL. MAJIDI, KEC. SELONG;14;Apotek;MTR;MATARAM;;;LOMBOK TIMUR;83611;79.125.822.1-915.000;
514559;AP. SERASI;JL. PATUAN NAGARI BALIGE;14;Apotek;PMS;PEMATANG SIANTAR;;;TOBA SAMOSIR;22316;34.366.509.7-127.000;
1034694;AP. PERMATA KELUARGA;JL. KALUMBUK RAYA NO.12 KALUMBUK KURANJI PADANG;14;Apotek;PDG;PADANG;;;PADANG;25155;68.572.734.9-201.000;
387629;RS. ANUGERAH BUNDA KHATULISTIWA;JL.A.YANI GG.ABDURRAHMAN SALEH PTK 4;21;RS Swasta;PTK;PONTIANAK;;;PONTIANAK;78124;02.086.533.3.701.000;
748538;AP. GOWA MEDIKA;JL.DR.WAHIDIN SUDIROHUSODO NO.6 RUKO NO.6 BATANG KALUKU GOWA;14;Apotek;MKS;MAKASSAR;;;GOWA;92111;05.014.607.5-804.000;
1000080;AP. KIMIA FARMA DG.TATA;JL. DAENG TATA NO.69 A MKS;16;Apotek Chain;MKS;MAKASSAR;;;MAKASSAR;90224;01.061.227.3-051.000;KIMIA FARMA GROUP
1042756;AP. 128 KARTASURA;JL. A.YANI NO.128 KARTASURA KARTASURA;14;Apotek;SLO;SOLO;;;SUKOHARJO;57169;08.934.934.4-532.000;
975915;AP. AMBAWANG FARMA;JL. TRANS KALIMANTAN, NO.L 84, SUNGAI AMBAWANG KUALA, KUBU RAYA;14;Apotek;PTK;PONTIANAK;;;KUBU RAYA;78393;64.266.556.6-701.000;
954797;TK. PUSAKA MUNCUL;JL. RAYA PURWAKARTA NO.187 CIKALONG RT.03 RW.01 MANDALASARI CIKALONG WETAN PURWAKARTA;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40556;;
1013513;TK. FAMILY;JL. RENDE NO.61 RT.03 RW.02 RENDE, CIKALONG WETAN;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40556;;
997001;TK. FIRDA;JL. TALAS II, PISANGAN, CIPUTAT;32;Toko Kelontong;DPK;DEPOK;;;TANGERANG SELATAN;15419;;
996409;RS. MEILIA;JLN. ALTERNATIF CIBUBUR - C;21;RS Swasta;DPK;DEPOK;;;JAKARTA TIMUR;13720;02.381.201.9.412.000;
957120;AP PAS;JL.LINTAS TIMUR KOMPLEK TPI LK.V RT.10 INDRALAYA MULYA INDRALAYA;14;Apotek;PLB;PALEMBANG;;;OGAN ILIR;30862;14.658.510.4-312.000;
1052748;AP SEHAT KENTEN;JL PANGERAN AYIN LK I RT 01 RW 01 KEL KENTEN KEC TALANG KELAPA PALEMBANG;14;Apotek;PLB;PALEMBANG;;;BANYUASIN;30961;84.825.706.9-314.000;
1004613;AP. MARIBAYA;JL. CIPINANG CEMPEDAK NO. 4 CIPINANG, JATINEGARA;14;Apotek;PJT;PEJATEN;;;JAKARTA TIMUR;13340;73.497.925.5-002.000;
986380;AP. FIDELLA ALZENA;JL. SKRD. SYAHBUDIN RT.117A RT.04 MAYANG MANGURAI ALAM BARAJO JAMBI;14;Apotek;JBI;JAMBI;;;JAMBI;36129;14.988.032.0-331.000;
478141;AP. TIGASATU;JL.R.MONGINSIDI NO.52 BAHU MDO;14;Apotek;MNO;MANADO;;;MANADO;95115;09.965.790.0.821.000;
1004585;AP. EDY;BLOK B NO. 14 PONDOK GEDE ASRI;14;Apotek;PJT;PEJATEN;;;BEKASI;17411;06.851.173.2-432.000;
1063314;AP. INDOPHARMA;JL. D.I. PANJAITAN, KAPUAS KANAN HULU, SINTANG;14;Apotek;PTK;PONTIANAK;;;SINTANG;78614;82.136.696.0-706.000;
940907;AP. GANDAPURA;JL. R.E. MARTADINATA NO. 120 SUMUR BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40113;01.524.869.3-423.000;
941602;AP. HOSANNA;JL. SINDANGLAYA 301, BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40195;09.726.090.5-429.000;
950666;AP. ANUGRAH;JL. JENDRAL NO. 8 C, LABUH BARU TIMUR - PEKANBARU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28292;80.003.634.5-216.000;
645570;RS. TMC / PT. JASAMATRA KARYA PRIMA;JL. HZ. MUSTOFA NO.310 TASIKMALAYA;21;RS Swasta;TSK;TASIKMALAYA;;;TASIKMALAYA;46122;02.639.924.6-425.000;
585882;AP. PRIMA PLUS;JL. LINTAS TIMUR PANGKALAN KERINCI;14;Apotek;PKB;PEKAN BARU;;;PELALAWAN;28381;05.869.313.6-222.000;
1070509;TO. GHIFFARY;JL. DHARMA BAKTI NO. 68 LABUHBARU BARAT, PAYUNG SEKAKI, PEKANBARU, RIAU;19;Toko Obat Berizin;PKB;PEKAN BARU;;;PEKANBARU;28293;;
230242;AP. DERI FARMA;JL. HANGTUAH NO. 79 PEKANBARU;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28133;05.126.456.2.211.000;
1143179;AP. K24 KENALI ASAM;JL PANGERAN HIDAYAT;16;Apotek Chain;JBI;JAMBI;;;JAMBI;36127;94.495.779.4-331.000;K-24 GROUP
408817;AP. CANDI FARMA;JL.RY.ULUWATU NO.53 KEDONGANAN;14;Apotek;DPS;DENPASAR;;;BADUNG;80361;08.390.640.4-901.000;
994780;TK. RESTU BUMI;JL. SINGOJOYO  NO. I RT 05 RW 02 TEMBELANG JOMBANG;32;Toko Kelontong;SB1;SURABAYA-1;;;JOMBANG;61452;;
1241160;AP. BWF 01 BEKUL;JL RAYA ULUWATU I NOMOR 45 JIMBARAN KUTA SELATAN BADUNG;14;Apotek;DPS;DENPASAR;;;BADUNG;80361;93.904.311.3-905.000;
407534;MM. MUTIARA;JL. ULUWATU 73B. KEDONGANAN.;42;Mini Market - Lokal;DPS;DENPASAR;;;BADUNG;80361;07.200.124.1.901.000;
916295;RS. MITRA MEDIKA;JL. SULTAN ABDURRAHMAN NO. 25, PTK;21;RS Swasta;PTK;PONTIANAK;;;PONTIANAK;78116;03.208.337.0-701.000;
763415;PT. INDOMARCO PRISMATAMA;JL. DENPASAR BEDUGUL, MENGWI, BADUNG;49;Mini Market - NKA;DPS;DENPASAR;;;BADUNG;-;01.337.994.6-092.000;INDOMARCO GROUP
34707;AP. PULO GEBANG PERMAI;JL. PULO GEBANG PERMAI F/33;14;Apotek;JK1;JAKARTA-1;;;JAKARTA TIMUR;13950;06.366.179.7.006.000;
779872;KS. HAJRA;JL. TOMBOLOTUTU NO. 141, PALU;32;Toko Kelontong;PLU;PALU;;;PALU;94118;;
906610;RS. KELUARGA SEHAT;JL. P. SUDIRMAN NO.9 MARGOREJO, MARGOREJO, PATI;21;RS Swasta;KDS;KUDUS;;;PATI;59163;01.964.254.5-511.000;
920493;AP. KRAGAN;JL. RY. NO.40 KRAGAN,REMBANG;14;Apotek;KDS;KUDUS;;;REMBANG;59273;;
536888;AP. K-24 M. YAMIN;JL. HM. YAMIN NO. 216 C MEDAN;16;Apotek Chain;MDN;MEDAN;81370522251;;MEDAN;20111;02.716.615.6-113.000;K-24 GROUP
1059436;AP. TIRTA MEDICAL CENTRE;JALAN KRAMAT RAYA NO 89 RT 016 RW 001 PASEBAN, SENEN;14;Apotek;JK1;JAKARTA-1;;;JAKARTA PUSAT;10440;66.158.577.8-063.000;
987368;AP. RAHAYU;JL. JETAK NO. 221, KALIWUNGU, KUDUS;14;Apotek;KDS;KUDUS;;;KUDUS;59332;08.860.246.1-517.000;
725313;PT. ALPEN AGUNG RAYA(RS.MITRA KELUARGA)SATELIT;SATELIT INDAH II DARMO SATELIT SURABAYA;21;RS Swasta;SB2;SURABAYA-2;;;SURABAYA;60187;01.756.409.7.631.000;
144686;RS. SG\PT. CIPTA NIRMALA;JL. R.A. KARTINI NO.280 GRESIK;28;RS BUMN;SB2;SURABAYA-2;;;GRESIK;61111;02.229.672.7.641.000;
733003;AP. K-24 KALIBUTUH;JL. KALIBUTUH NO. 132 RT.006 RW.003 TEMBOK DUKUH BUBUTAN SURABAYA;16;Apotek Chain;SB2;SURABAYA-2;;;SURABAYA;60179;31.363.287.9-614.000;K-24 GROUP
987451;AP. ELHA;JL. KALISARI UTARA I (RUKO SAN ANTONIO N1-152) SURABAYA;14;Apotek;SB2;SURABAYA-2;;;SURABAYA;60112;14.440.955.4-644.000;
699188;TK. ARINDA;SRIBITAN, BANGUNJIWO, KASIHAN, BANTUL;32;Toko Kelontong;YOG;YOGYAKARTA;;;KASIHAN;55184;;
1035145;AP. SUNGAPAN;SEDAYU-GESIKAN KM 5 RT.000 RW.000 ARGODADI SEDAYU, KAB.BANTUL DAERAH ISTIMEWA YOGYAKARTA;14;Apotek;YOG;YOGYAKARTA;;;Sedayu;55752;46.683.970.1-543.001;
573499;AP. TALITHA FARMA;JL.PEKAPURAN B LAUT RT.006 RW.001 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;0511-6222645;;BANJARMASIN;70241;08.368.932.3-731.000;
1382273;AP. ZAKI;JL. RAYA BANJAR INDAH PERMAI NO.128 RT.11 RW. 02 BANJARMASIN;14;Apotek;BMS;BANJARMASIN;;;BANJARMASIN;70248;54.595.7987-731.000;
553422;AP. K-24 GODEAN;JL. GODEAN KM4,NO.179,RT05RW02,NOGOTIRTO,YOGYAKARTA;16;Apotek Chain;YOG;YOGYAKARTA;;;GAMPING;55292;02.683.011.7-542.000;K-24 GROUP
96018;AP. ENGGAL WARAS;JL. BUGANGAN 50, SEMARANG.;14;Apotek;SMG;SEMARANG;;;SEMARANG;50126;06.454.426.5-504.001;
974793;AP. ERA ASSIPA;JL. KIMAJA NO 10 LK III WAY HALIM;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35141;15.476.428.6-323.000;
945192;AP. LUVVIA SHINTA;JL. YOS SUDARSO NO. 52 RT/RW 06/01;14;Apotek;BDL;BANDAR LAMPUNG;;;BANDAR LAMPUNG;35225;70.986.770.9.324.000;
95782;RSIA. HERMINA PANDANARAN;JL. PANDANARAN NO.24, PEKUNDEN, SEMARANG TENGAH, SEMARANG.;21;RS Swasta;SMG;SEMARANG;;;SEMARANG;50134;02.204.515.7-511.000;
687763;AP. K-24 DR. WAHIDIN;JL. DR. WAHIDIN NO. 163, SEMARANG;16;Apotek Chain;SMG;SEMARANG;024-8507224;;SEMARANG;50253;31.210.829.3-517.000;K-24 GROUP
1025234;AP. KUNCEN;JL. RM. SUBAGIONO TJONDRO KOESOEMO, BUBAKAN, MIJEN, SEMARANG;14;Apotek;SMG;SEMARANG;;;SEMARANG;50216;75.717.670.6-503.000;
1022180;AP. PUTROE MEURAXA;JL. T. ISKANDAR LAMGLUMPANG ULEE KARENG BAC;14;Apotek;BAC;BANDA ACEH;;;BANDA ACEH;23117;84.372.806.4-101.000;
444272;BAC-AP. CINTA SEHAT;JL. MOHD.JAM NO.01 B.ACEH;14;Apotek;BAC;BANDA ACEH;;;BANDA ACEH;23242;06.700.111.5-101.000;
464798;AP. CIBULUH;JL. RAYA KEDUNG HALANG 144 BOGOR;14;Apotek;BGR;BOGOR;;;BOGOR;16710;01.536.137.1.404.000;
1067231;AP. BNR;JL. ORCHARD WALK ARCADE PERUMAHAN BOGOR NIRWANA RESIDENCE BLOK D NO. 17, KEL. MULYAHARJA, KEC. BOGOR;14;Apotek;BGR;BOGOR;;;BOGOR;16131;73.594.147.8-404.000;
717310;AP. PELANGI;JL. DR. SUTOMO NO.42 RT.40 SIDODADI;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75123;03.143.949.0-722.000;
879338;AP. ANUGRAH FARMA;JL. IR. SUTAMI PERUM GEPITA BLOK I NO.2 SEI.KUNJANG;14;Apotek;SMD;SAMARINDA;;;SAMARINDA;75126;14.481.525.5-722.000;
988091;TO. REZEKI;JL. D.I. PANJAITAN NO.2C RT.15 SAMARINDA;19;Toko Obat Berizin;SMD;SAMARINDA;;;SAMARINDA;75118;76.714.342.3-722.000;
986296;TK. MUTIARA CAHAYA;JL. RAYA JATIBARANG SLAWI ( SAMPING SPBU 4452422 )KEL.GUMAYUN,KEC. GUMAYUN ,KAB. TEGAL;42;Mini Market - Lokal;TGL;TEGAL;;;KAB. TEGAL;52451;74.984.572.3-501.000;
346068;RSIA. HERMINA TANGKUBANPRAHU;JL. TANGKUBANPRAHU NO.33 MALANG KOTA;21;RS Swasta;MLG;MALANG;;;MALANG;65119;02.348.139.3-651.000;RS HERMINA GROUP
1061390;AP. WAHIDIN FARMA;JL. DR. WAHIDIN NO.44 KEPANJEN LOR KEPANJEN KIDUL - BLITAR;14;Apotek;MLG;MALANG;;;BLITAR;66117;06.858.036.4-653.000;
71597;INSFAR. RS. PANTI WALUYO S;JL. NUSAKAMBANGAN 56 MALANG KOTA;21;RS Swasta;MLG;MALANG;;;MALANG;65117;01.236.100.2.651.000;
936568;AP. X-BATU;JL. PANGLIMA SUDIRMAN NO.36 NGAGLIK, BATU - MALANG;14;Apotek;MLG;MALANG;;;BATU;65311;70.102.750.0-628.000;
1058930;AP. 99;JL. KAMP MELAYU NO.03 RT.01 RW.01 KEC.GERUNGGANG KEL.BUKIT MERAPIN PANGKALPINANG;14;Apotek;PKP;PANGKAL PINANG;;;PANGKALPINANG;33123;58.326.329.8-315.000;
305608;AP. PASAR PAGI;JL. PAMITRAN  NO. 3  CIREBON;14;Apotek;CRB;CIREBON;;;CIREBON;45123;05.197.111.7.426.000;
995441;PT.UTAMA PRATAMA MEDIKA;JL. KH HASYIM ASHARI NO.24 RT 001 RW 007 BUARAN BUARAN INDAH TANGERANG KOTA TANGERANG;21;RS Swasta;TGR;TANGERANG;;;TANGERANG;15119;03.309.660.3-416.000;
569917;AP. K-24 JATIASIH;JL.RAYA JATI ASIH NO.1 JATIRASA;16;Apotek Chain;BKS;BEKASI;;;BEKASI;17423;24.691.898.1-009.000;K-24 GROUP
927814;AP. DUTA JAYA CIKARANG;RUKO MEGAH SURYA JL. RAYA CIBARUSAH NO. 16E - CIKARANG SELATAN;14;Apotek;BKS;BEKASI;;;BEKASI;17530;68.184.946.9-413.001;
925063;AP. ANNISA;JL. BATIN TIKAL NO.105 KEL.SUNGAILIAT, KEC.SUNGAILIAT;14;Apotek;PKP;PANGKAL PINANG;;;SUNGAILIAT;33211;08.436.729.1-315.000;
1060241;AP. K24 CITRA INDAH JONGGOL;KP CIPEUCANG RT. 001 RW. 001 CIPEUCANG,CILEUNGSI KAB. BOGOR JAWA BARAT;16;Apotek Chain;BKS;BEKASI;;;BOGOR;16820;85.648.366.4-436.000;K-24 GROUP
748749;PT.SUPRA BOGA LESTARI  Tbk,;SUMARECON MALL SERPONG UNIT GF - 03 PAKULONAN BARAT CURUG;46;Supermarket - NKA;TGR;TANGERANG;;;TANGERANG;15138;01.821.420.5-054.000;SUPRABOGA
1102207;TK. ELANG;JLN KARANG MULYA NO.01 RT.01/02;32;Toko Kelontong;CRB;CIREBON;;;CIREBON;45133;09.411.009.5-426.000;
1072320;AP. FAMILY 24;JL ADAM MALIK RT/RW 01/01 (DEPAN RM SABANA DEWA);14;Apotek;BKL;BENGKULU;;;BENGKULU;38211;84.463.327.1-039.000;
955858;TK. DEDI;JL. RAYA CIPEUNDEUY NO.580 RT 2 RW 17 CIPEUNDEUY CIPEUNDEUY PURWAKARTA;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;40558;;
167757;TK. RESTU IBU;BELAKANG PASAR CIPEUNDEUY LOS 1 A , PURWAKARTA;32;Toko Kelontong;BDG;BANDUNG;;;BANDUNG BARAT;41164;;
1068788;AP. AMANAH;JL.TANI MAKMUR NO. 2B, PONTIANAK;14;Apotek;PTK;PONTIANAK;;;PONTIANAK;78121;71.168.474.6-701.000;
747446;AP. MANDIRI KARYA HUSADA;JL. JATI UTAMA A-V NO. 24 RT 01/21 MARGAASIH;14;Apotek;BDG;BANDUNG;;;BANDUNG;40215;26.968.308.2-421.000;
987336;AP. SENTOSA (PEMANGKAT);JL. PEMBANGUNAN, PENJAJAP, PEMANGKAT;14;Apotek;PTK;PONTIANAK;;;SAMBAS;79453;75.023.907.1-702.000;
504489;AP. KONDANG SEHAT;JL. GAJAH MADA 112 KETELAN BANJARSARI;14;Apotek;SLO;SOLO;;;SURAKARTA (SOLO);57132;01.139.838.5-526.000;
170506;MARANTI SWALAYAN;JL.LEUWIGAJAH 47 CIMAHI;42;Mini Market - Lokal;BDG;BANDUNG;;;BANDUNG;40213;;
195147;TK. POJOK / WONOGIRI;JL. NAMBANGAN, SELOGIRI, WNGR;32;Toko Kelontong;SLO;SOLO;;;WONOGIRI;57652;;
997146;AP. SEJAHTERA;JL.H.DIMUN NO.5 SUKMAJAYA DPK;14;Apotek;DPK;DEPOK;;;DEPOK;16412;54.396.720.2-412.000;
997355;PT.MEDIKALOKA SERPONG ( RS.HERMINA SERPONG );JLN. RAYA PUSPIPTEK RT 002 RW 001 BUARAN SERPONG TANGERANG SELATAN BANTEN;21;RS Swasta;DPK;DEPOK;;;TANGERANG SELATAN;15310;31.823.871.4-411.000;
996100;AP. SUKA HATI;JL. RAYA SUKAHATI CIBINONG;14;Apotek;DPK;DEPOK;;;BOGOR;16962;07.767.955.3.403.000;
258591;AP. HERA;JL.SELAMET RIADY NO.553 PLB;14;Apotek;PLB;PALEMBANG;;;PALEMBANG;30113;02.180.739.1-301.000;
1006352;AP. K-24 OTISTA RAYA;JL. OTISTA RAYA NO. 54 RT.01/03 BIDARA CINA - JATINEGARA JAKARTA TIMUR 13330;16;Apotek Chain;PJT;PEJATEN;;;JAKARTA TIMUR;13330;73.897.361.9-009.000;K-24 GROUP
892490;AP. WIJAYA FARMA;JL. ARIE LASUT WONASA KEL. KOMBOS BARAT LINK. IV KEC. SINGKIL MANADO;14;Apotek;MNO;MANADO;;;MANADO;95234;14.619.520.1.821.000;
922441;AP. KASIH FARMA;KEL. AKESIMBEKA LINGK. I KEC. SIAU TIMUR;14;Apotek;MNO;MANADO;;;TAHUNA;95861;16.667.372.3-825.000;
1114194;AP. K-24 LIDAH WETAN;JL. MENGANTI NO. 886 D RT.002 RW. 001 LIDAH WETAN LAKARSANTRI SBY;16;Apotek Chain;SB1;SURABAYA-1;;;SURABAYA;60213;91.557.272.1-604.000;K-24 GROUP
1068687;AP. UTAMA FARMA;JL.BPP-HANDIL II;14;Apotek;BPP;BALIKPAPAN;;;KUTAI KARTANEGARA;75271;14.467.206.0.728.000;
287901;CV. MAXI RAYA;JL. PIERE TENDEAN RT.42 NO.35 KEL.KLANDASAN ULU;42;Mini Market - Lokal;BPP;BALIKPAPAN;;;BALIKPAPAN;;02.133.857.9-725.000;MAXI MART
544251;AP. SEHATI;JL.PANCORAN BARAT VII NO.1 - PANCORAN;14;Apotek;PJT;PEJATEN;021-93583923;;JAKARTA SELATAN;12780;02.624.289.1-061.000;
971707;AP. ESA FARMA;JL. RAYA GARUT - TASIK KM14 PS BOJONGLOA CILAWU GARUT;14;Apotek;TSK;TASIKMALAYA;;;GARUT;44181;26.151.714.8-443.000;
940867;AP. ALPHA FARMA;JL. SEMAR NO. 25 ARJUNA CICENDO BANDUNG;14;Apotek;BD2;BANDUNG-2;;;BANDUNG;40173;26.159.293.5-428.000;
159592;PT. INDOMARCO PRISMATAMA;JL. PIERRE TENDEAN 99A JEMBER;49;Mini Market - NKA;JBR;JEMBER;;;JEMBER;68124;01.337.994.6-092.000;INDOMARCO GROUP
1066691;RS. HERMINA PEKANBARU;JL. TUANKU TAMBUSAI RT.03 / RW.02 DELIMA, TAMPAN;21;RS Swasta;PKB;PEKAN BARU;;;PEKANBARU;28291;83.626.085.1-216.000;RS HERMINA GROUP
942719;RSIA. BUDHI MULYA;JL. SOEKARNO HATTA - PEKANBARU;21;RS Swasta;PKB;PEKAN BARU;;;PEKANBARU;28125;31.632.996.0-216.000;
1057370;AP. MANDIRI PRIMA;JL. SOEKARNO HATTA NO. 484, SIDOMULYO TIMUR, MARPOYAN DAMAI;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28125;02.118.459.3-216.000;
622559;AP. WAHYU 99;JL. GARUDA SAKTI NO.18 RT.01/06 PANAM;14;Apotek;PKB;PEKAN BARU;;;PEKANBARU;28294;14.794.803.8-216.000;
1326141;PT. REGISTA BUNGA WIJAYA;PERUM KEDUNGTURI PERMAI II/W-17 KEDUNGTURI TAMAN SIDOARJO;12;Pedagang Besar Alkes;SB1;SURABAYA-1;;;SIDOARJO;61257;02.446.361.4-432.000;
937087;AP. LYVIA SAFRIDA;JL. BUNGURASIH BARAT NO. 5 RT.001 RW.002 SIDOARJO;14;Apotek;SB1;SURABAYA-1;;;SIDOARJO;61256;48.747.843.0-643.000;
